name_zh,name_en,region,address,state,old,a,b,c,d,e,f,g,h,latitude,longitude,UID,no_img
鳳山宮,,,"Ma-Zu Temple , 345 , jalan Kurau 1, Kampung Sungai Rengit, 81600 Bandar Penawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3525705,104.2197088,A068,
沈氏族廟,,,"Unnam Road, Kempung Sungai Rengi , 81600 Bandar Penawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3512332,104.2254005,A069,2
夫人媽廟,,,"Kempung Sungai Rengit , 81600 Pengerang, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.350762,104.2244809,A070,1
寶安宮 – 四位王府廟,,,"Jalan Kerisi, Kempung Sungai REngit , 81600 Pengerang , Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3516627,104.2246369,A071,
法主宮,,,"Kampung sungait Rengit ,81620 Pengerang johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.350762,104.2244809,A072,
五灣新鳳鳳山廟,,,"Teluk Ramunia, 81600 Bandar penawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.372823,104.246609,A073,
8間廟,,,"8 Chinnese Temple Village , 81900 bandar penawar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3813798,104.2617117,A074,
譚公廟TamKungTemple,,,"35-59, Lorong 3, Taman Senai Utama, 81400 Senai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6048235,103.6450254,A075,
洪仙大帝廟,,,"106, Jalan Seelong 5, Kampung Baru Seelong, 81400, Senai, Johor Bahru, , Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6307979,103.6939638,A076,
柔佛士乃濟公壇,,,"No : LOT 6157, JALAN DASA, TAMAN DASA, 81400, SENAI, JOHOR.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6081131,103.6382597,A077,
士乃 觀音廟 Senai Guan Yin Ting,,,"No : Lot 6157, Jalan Dasa, Taman Dasa, 81400 Senai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6081131,103.6382597,A078,
三清玉皇大帝,,,"No : 8, Jalan Saleng, Kampung Baru Saleng, 81400 Senai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.629341,103.6323196,A079,
士乃大伯公,,,"Taman Dasa, 81400 Senai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.607361,103.6374631,A081,
八寶廟 大伯公,,,"Taman Ehsan Jaya, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.548463,103.813092,A082,
蓮花宮 – 大，二，三爺伯,,,"39, Jln EJ 5/1, Ehsan Jaya, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5512329,103.8171021,A083,
新山儒家慈規堂,,,"Jln Danau 1, Tmn Desa Jaya, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5552275,103.80439,A084,
福德正神,,,"Jalan Taban, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4926325,103.7627811,A085,
三鳳宮,,,"157, Jln Harimau, 世紀花園, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4776113,103.7571252,A086,
萬佛如,,,"Jalan Taban, Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4926325,103.7627811,A087,
列光鎮北斗宮,,,"2, Jalan Ara 22, Taman Desa Cemerlang, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5630872,103.8079273,A088,
天賜萬天官泰國廟,,,"11, Jalan Lembing 6, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5941749,103.7926118,A089,
山頂五鳳廟,,,"22, Jalan Lembing 8, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5951219,103.7926551,A090,
法輪精社,,,"1, Jalan Jenawi 13, Taman Puteri Wangsa, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5945733,103.797182,A091,
星君廟,,,"33 Jalan Beladau 11 Taman Puteri Wangsa, Malaysia, Ulu Tiram Village, 81800 Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5893297,103.8062833,A092,
地南阿彌陀佛蓮社,,,"106 & 108, Jalan Intan, Taman Ros, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5945588,103.8183222,A093,
地南奧林菩提佛教會,,,"Taman Tiram Jaya, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5981531,103.8114829,A094,
萬孚天後宮,,,"52, J102, Kampung Baru Ban Foo, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5676657,103.8537562,A095,
萬孚協天宮,,,"Kampung Baru Ban Foo, Johor, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5672217,103.8549591,A096,
法雨禪寺FA YI TEMPLE,,,"Lot 380 Batu 13/4, Jalan Sungai Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.601834,103.8294842,A097,
柔佛雙溪地南古廟,,,"Batu, 20, Jalan Sungai Tiram, 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.601479,103.8339188,A098,
淨業精舍 pure Karma Temple,,,"Taman Peindustrian Cemerlang , 81800 Ulu Tiram, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.554133,103.822263,A099,
萬仙廟,,,"Jalan Anggerik 1, Taman Kulai Utama, 81000 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6653686,103.5937773,A100,
法主庙 昆崙洞,,,"525, Jalan Serunai 10, Taman Pancasila, 81400 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6295173,103.6298906,A101,
沙令古來区法灵壇洪仙大帝,,,"245, Jalan Serunai 4, Taman Saleng, 81400 Senai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6297258,103.6295488,A102,
五显宫 华光大帝,,,"13, Jalan Saleng 10, Taman Saleng Indah, 81400 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6297755,103.6338498,A105,
花菓宮 • 大聖佛祖,,,"Jalan Jambu 28, Taman Muhibbah, 81400 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6226635,103.6219731,A106,
玉皇協天大帝,,,"Johor, Kulai, Jalan Sekolah Cina  81000, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.657988,103.6035258,A109,
真佛宗 敬佛堂,,,"6035, Jalan Persiaran Indahpura 3, Bandar Indahpura, 81000 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6545995,103.596563,A111,
雲山宮 / 南海慈航宫,,,"Lorong 2, Kulai",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6494801,103.6131956,A113,
柔佛州道教協會,,,"No :15，Jalan Indah 3, Taman Sawit Indah, 81000 Kulai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6731345,103.5253689,A114,
新山噶瑪噶舉佛教會,,,"19, Jalan Molek 3/19, Taman Molek, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5190143,103.7875563,A115,
中元天帝宮ChineseTemple,,,"15, Jalan Bakawali 48, Johor Jaya, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5408575,103.7964974,A116,
三合宮ChineseTemple,,,"Jalan Dedap 30, Johor Jaya, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5404928,103.7993893,A117,
天公壇 Taoist Temple,,,"Taman Johor Jaya, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.535573,103.7978201,A118,
福林园济圣宫,,,"Jalan Sagu 35, Taman Daya, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5487351,103.7636737,A119,
阿依淡大伯公Tokong Air Hitam,,,"Jalan Parit Haji Adnan, 82100 Ayer Baloi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.582082,103.4318283,A120,
善才爷Nam Thien Temple,,,"Jalan Dato Koh Thian Peng, Parit Unas, Johor, 84150 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9855531,102.6008273,A121,
仙公山,,,"Parit Bakar, 84200 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.034846,102.7364962,A122,
巴口真人宫,,,"Jalan Muar, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.03657,102.659988,A123,
白凤仙师宫,,,"84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.041668,102.657731,A124,
天安堂•准提菩萨,,,"Taman Bakri Indah, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0390669,102.6575074,A125,
廻龍舘,,,"Johor, Bukit Bakri, Jalan Muar, No 14 邮政编码: 84200",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0408434,102.6571281,A126,
白马老师公庙,,,"Jln Padang, Bukit Bakri, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0428289,102.6615577,A127,
吧口晋程廟,,,"395, Jln Lempoyang, Taman Bukit Bakri, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0420469,102.6621306,A128,
飞来洞,,,"24, Kampung Kenangan Dato Abdullah Jaafar, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0426302,102.6514741,A129,
麻坡慧海净宗学会,,,"No.5 Jalan Dato' Haji Kosai 3, Taman Dato' Haji Kosai, Jalan Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0450234,102.5969683,A130,
麻坡天亭堂白衣娘娘,,,"Jalan Indah 13, Taman Indah, Johor, 84000 Muar town, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0554738,102.597868,A131,
麻坡玉封玉龙宫,,,"Taman Sakeh Baru, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.053784,102.5846701,A132,
麻坡新奇珍宴会所,,,"68, Jalan Sungai Abong, Taman Sakeh Baru, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0586497,102.5785836,A133,
麻坡佛教净业寺,,,"Jalan Sulaiman, Kampung Dato Bentara Dalam, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0392217,102.5706907,A134,
修德善堂,,,"No. 40, Jalan Sultan Ibrahim, Pekan Muar, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0373602,102.571965,A135,
中水宫 Zhong Shui Gong,,,"Kampung Dato Bentara Luar, 84000, Muar, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.037081,102.5749249,A136,
金龍寺 Kim Leng Tze,,,"2700, 5, Kampung Sabak Aur, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0798955,102.5681176,A137,
慈云精舍-一(真法界公行),,,"Jalan Sekolah, Bukit Bakri, 84250, Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0435956,102.6585334,A138,
麻坡天亭堂白衣娘娘,,,"Jalan Indah 13, Taman Indah, Johor, 84000 Muar town, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0554738,102.597868,A139,
麻坡玉封玉龙宫,,,"Taman Sakeh Baru, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.053784,102.5846701,A140,
吧口福音堂 - 吧口福音堂,,,"Kampung Kenangan Dato Abdullah Jaafar, 84200 Bukit Bakri, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.04419,102.6517349,A141,
玉檺林宮,,,"218, Jalan Poh Ai, 84700 Gerisek, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2115889,102.6575364,A147,
聖姑廟,,,"Bukit Gambir, 84700 Bukit Gambir, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.212505,102.6543938,A148,32
天雲寺 / 永春烏鬚觀音,,,"84700, Jln Sengkang, 84700 Gerisek, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2462489,102.6690262,A149,
侯爺符 / 天波楊門,,,"Jalan Sengkang, 84700 Gerisek, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2462489,102.6690262,A150,
比亞南佛寺,,,"Tangkak, Unnamed Road, Kampung Tanjong Batu 15, 84900 Tangkak Joh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2554645,102.5444354,A151,1
東甲龍福堂(LongFu Temple),,,"Jln Sialang, Kampung Tanjung Batu, 84900 Tangkak, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.268864,102.534583,A152,
福泉宫善财爷张公圣君庙,,,"15, Jalan Sentosa 2, Taman Sentosa, 84900 Tangkak, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.275999,102.5394925,A153,
大老爷(聖靈宫),,,"Taman Sentosa, 84900 Tangkak, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.272364,102.5384191,A154,
茧云宫,,,"Jalan Padang Lalang, Kampung Padang Lalang, 84900 Tangkak, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2712655,102.5450202,A155,
武吉港脚天后宫,,,"Kampung Parit Pelampong, 84300 Sungai Mati, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.171105,102.5576521,A156,
實廊南海觀音廟,,,"Jln Serom 4 Hilir, 84400 Sungai Mati, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1658943,102.5916288,A157,
古灵殿,,,"Jalan Paip, Kampung Pantai Layang, 84400 Sungai Mati, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0812318,102.5789739,A158,
麻坡南海飞来观音菩萨,,,"104, Jalan Maharani, Taman Sri Emas, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0496819,102.5693822,A159,
麻坡粤东古庙,,,"84000, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0359456,102.5986597,A160,
麻坡天春堂,,,"32, Jalan Bakri, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0484219,102.5815728,A161,
Ching San Miao Temple 青山庙,,,"107, Jalan Ismail, Sabak Awor, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0691462,102.5650693,A162,
黄老仙师慈天宫,,,"84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0359456,102.5986597,A163,
麻坡大悲林,,,"Taman Muar, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.077203,102.5741221,A164,
新加望城隍庙,,,"Taman Desa, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.067003,102.5922938,A165,7
欽巡池府王爺-大人公崎頭館,,,"Jalan Ong Siong, 84900 Tangkak, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2742655,102.5410671,A166,
天惠觀音堂,,,"Jalan Abdul Rahman, Taman Khalidi Baru, 84000, Muar, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.037626,102.561529,A167,
保零殿,,,"Pagoh, 84600 Pagoh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.149223,102.7721509,A168,
巴莪南天庙,,,"Pagoh, 84600 Pagoh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.149223,102.7721509,A169,
麻坡巴莪老港圣明庙,,,"Kampung Paya Pagoh, 84600 Pagoh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.166633,102.7579169,A170,
圣君殿,,,"Taman Sri Pagoh, 84600 Pagoh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1421255,102.7746619,A171,
巴莪南天庙,,,"Pagoh, 84600 Pagoh, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.149223,102.7721509,A172,
飛來洞,,,"Jalan Balai Raya, Taman Bukit Pasir, 84300 Bukit Pasir, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0996518,102.638599,A173,
头条福寿宫老庙,,,"84300 Bukit Pasir, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1013592,102.6376601,A174,
顺平官,,,"3, Jln Kemuning 6, Taman Bukit Pasir, 84300 Bukit Pasir, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1048316,102.6391753,A175,
玄順殿,,,"JJ13/, ,Block B, 4, Jalan Tepi 1, 84300 Bukit Pasir, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1025049,102.6375125,A176,
禅清殿,,,"Unnamed Road, 84000, 84000, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0538575,102.5680727,A178,
慧觉殿,,,"Temple of Ji Gong 183, Jln Merah 8, 84000 Muar, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0674204,102.5996946,A179,
龍山嚴,,,"Jalan Temenggong Ahmad, Taman Parit Bakar Indah, Johor, 84010 Muar",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.004447,102.6046674,A180,
翠美古庙,,,"Chinese Temple, 84150 Parit Jawa, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9509244,102.6340253,A181,
清水祖師,,,"Chinese Temple, 84150 Parit Jawa, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9509244,102.6340253,A182,
"一真法界 Yap Chan Fatt Kai Temple,",,,"No192 , Jalan Tapah, Skudai.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5382064,103.6568801,A183,
鬼谷仙師,,,"Kampung Ungku Mohsin Jalan Tampoi, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5146841,103.7374557,A184,
樂符宮,,,"Jalan Riang 22, Taman Gembira",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.0823794,101.6785917,A185,
洪仙宮,,,"B85, Jalan Indah 5/14, Taman Bukit indah, 81200 Johor Bahru",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.483253,103.6434183,A186,
水尾聖娘,,,"Jalan Tun Teja, Skudai, 81300 Johor Bahru",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5248347,103.6668347,A187,
福德廟,,,"120, Jalan Seri Orkid 15, Taman Seri Orkid, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5112238,103.6424215,A188,
天樂宮神廟,,,"Taman Selesa Jaya, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.489736,103.634924,A189,
大學城關帝廟 Guan Ti Temple Taman U,,,"PTD ： 62501, Jalan Kejayaan 8, Taman Universiti, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5295636,103.6272827,A190,
二郎神廟,,,"Jalan Kebangsaan 29, Taman Universiti, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5330556,103.629994,A191,
鰲峰宮， 保生大帝,,,"Taman Sutera Utama , 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.512862,103.664862,A192,
拿督公廟,,,"Jalan Tun Teja, Skudai 81300 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5248347,103.6668347,A193,
洪仙大帝,,,"60-55 , Jalan Tun Teja, Skudai 81300 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5225426,103.670205,A194,
三山國王廟,,,"46, Jalan Jambu, Kampung Melayu, Kangkar Pulai, 81100 , Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5580953,103.5932376,A196,
皇后花园法主公宫,,,"Jalan Bentara 9, Taman Ungku Tun Aminah, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5168339,103.6610933,A197,
士古来玉旨敕封三教中佛殿,,,"29, Jalan Impian Emas 22, Taman Impian Emas, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5360012,103.6720518,A198,
圆观堂,,,"54, Jalan Ronggeng 19, Taman Nesa, 81300 Skudai, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5271407,103.6576497,A199,
武天宫 Wu Tian Gong,,,"4, Jalan Ceria 19, Taman Nusa Indah, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4771876,103.6330085,A200,
慈濟 Buddhist Tzu Chi Foundation Malaysia (Johor Bahru),,,"3, Jalan Jaguh 1, Taman Harmoni 2, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5266668,103.6493526,A201,
Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,,,"3, Jalan Jaguh 1, Taman Harmoni 2, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5266668,103.6493526,A202,
武天宫,,,"4, Jalan Ceria 19, Taman Nusa Indah, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4771876,103.6330085,A203,
弥陀之家东林寺,,,"No 18, Jalan Pertama 4, Pusat Perdagangan Danga Utama, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5190766,103.678989,A204,
圆观堂,,,"54, Jalan Ronggeng 19, Taman Nesa, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5271407,103.6576497,A205,
金刚寺,,,"No. 2, Jalan Temenggong 9, Taman Ungku Tun Aminah, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5104369,103.653161,A206,
