InputID,TargetID,Distance
寶蓮宮,拿督娘娘宫,329822.506980953
寶蓮宮,南海观音亭,329155.787567742
寶蓮宮,南天宫,329822.506980953
寶蓮宮,泗灵宫,312594.828338746
寶蓮宮,孙福宫,312442.575141038
寶蓮宮,太上老君仙法师公古庙,329822.506980953
寶蓮宮,天恩道堂（真空教）,311015.220921583
寶蓮宮,靔宝宫,311244.455238819
寶蓮宮,靔寿宫,311244.455238819
寶蓮宮,协天宫,321583.817467158
寶蓮宮,阴应宫,329822.506980953
寶蓮宮,昭应祠,315057.217315424
寶蓮宮,昭应庙天后宫,321583.817467158
寶蓮宮,吧生莲花清人寺佛祖慈善院,312974.515428921
寶蓮宮,法灵宫,314084.061458042
寶蓮宮,法门寺,308668.926784013
寶蓮宮,福成宫,313508.065991361
寶蓮宮,福德正神宫,314268.570393165
寶蓮宮,观宝宫,312011.537497148
寶蓮宮,观世庙,312065.696102011
寶蓮宮,合莲坛,311730.089464086
寶蓮宮,吉胆过港区協天宫,329822.506980953
寶蓮宮,莲花宫,307040.620995968
寶蓮宮,莲忠宫,309024.437768529
寶蓮宮,南天门孫福宮,312442.575141038
寶蓮宮,普光兰若,313611.910124226
寶蓮宮,师公坛,312808.873680952
寶蓮宮,天赐宫,313713.519944374
寶蓮宮,靝寿宫,312174.630188813
寶蓮宮,珠兴祠,313500.114898751
寶蓮宮,紫云福德祠,312549.005107569
寶蓮宮,八宝宫,318143.989887801
寶蓮宮,巴生港口清凉亭,313565.485293141
寶蓮宮,巴生港口天福宫,313972.969433673
寶蓮宮,巴生港口天缘道堂（真空教）,311575.360473091
寶蓮宮,巴生加埔路二支協天宫,315445.37624124
寶蓮宮,巴生加埔路九支天灵宫,322497.513981675
寶蓮宮,巴生加埔十一支兴化府,325032.31708893
寶蓮宮,巴生峇都勿拉南阳宫,314763.87765312
寶蓮宮,白音宫,310286.272390587
寶蓮宮,船头哪督,312810.476188613
寶蓮宮,二支南山洞威灵宫,314514.674322019
寶蓮宮,凤山寺,311718.705956979
寶蓮宮,佛喃码万灵宫、万灵宫,312668.073547471
寶蓮宮,福德坛,311408.020700048
寶蓮宮,高阳苑中南庙,307539.381923019
寶蓮宮,汉寿亭侯关帝庙,310193.153793879
寶蓮宮,河边路石山哪督爷公,313285.539607818
寶蓮宮,河边路靔灵宫,313672.783373513
寶蓮宮,河边路同心宫,313672.783373513
寶蓮宮,河天宫,315643.695123844
寶蓮宮,加埔路八支聚宝堂,322970.205326864
寶蓮宮,加埔路二支半大伯公坛,314243.09921757
寶蓮宮,加埔路十二支三福宫,323874.189093643
寶蓮宮,加埔路十四支天顺宫,323870.516603487
寶蓮宮,加埔路十支茅山法祖,326120.921159182
寶蓮宮,加埔路一支川童宫,315169.561297038
寶蓮宮,崑崙坛,316138.299321741
寶蓮宮,莲亭寺,317318.833135706
寶蓮宮,良木宫,309758.966870542
寶蓮宮,龙和宫,312111.94905551
寶蓮宮,龙礼寺,311408.020700048
寶蓮宮,马基督哪卓公,312810.476188613
寶蓮宮,木吒宫李府二太子,313000.828099887
寶蓮宮,南山宫,312194.192674436
寶蓮宮,七星佛光真君坛、七星佛光坛,307234.244836873
寶蓮宮,七玉殿,311653.543933468
寶蓮宮,圣淘沙北主宫,307916.735936343
寶蓮宮,圣淘沙东岳坛,308149.114189075
寶蓮宮,圣淘沙福德宫,306127.674587365
寶蓮宮,圣淘沙美华花园寿龟庙,308117.079337914
寶蓮宮,圣淘沙哪督宫,308178.504793107
寶蓮宮,圣淘沙石壶宫,305747.077504239
寶蓮宮,圣淘沙石头宫,307992.107641213
寶蓮宮,十五支天后宫,332167.712373968
寶蓮宮,双溪槟榔二支半马山灵宫,315169.561297038
寶蓮宮,太明宫,312810.476188613
寶蓮宮,天圣宫,317912.551666321
寶蓮宮,天云宫,312024.345763884
寶蓮宮,五条路观音亭,311984.171377019
寶蓮宮,五条路开封府,311995.612169207
寶蓮宮,伍德宫,310453.17798388
寶蓮宮,许大宫,311653.543933468
寶蓮宮,沿海宫,311408.020700048
寶蓮宮,椰脚联合庙,312237.4830273
寶蓮宮,椰脚紫云亭,312519.843832204
寶蓮宮,永安镇二副天福宫,311756.329605758
寶蓮宮,永安镇通圣洞,311823.867592063
寶蓮宮,园拿督保灵宫,318211.638805869
寶蓮宮,月天宫,312350.449664808
寶蓮宮,云天宫、加埔云天宫,324540.96919223
寶蓮宮,直落昂八仙庙,312564.935676466
寶蓮宮,直落昂城隍庙,312564.935676466
寶蓮宮,直落昂慈德堂,312564.935676466
寶蓮宮,直落昂地灵宫,311969.837374222
寶蓮宮,直落昂福灵宫,312235.493855162
寶蓮宮,直落昂全顺宫,311996.128582776
寶蓮宮,直落昂西天宫,311536.167042267
寶蓮宮,直落玻璃凤山寺公会,312989.903844834
寶蓮宮,直落玻璃河边路天福宫,313972.969433673
寶蓮宮,直落玻璃顺灵宫,313370.298386783
寶蓮宮,中路六哩威灵宫,317932.913222328
寶蓮宮,中路一支巴生园南天宫万寿坛,313047.15797036
寶蓮宮,中路一支巴生园岩法坛,313000.828099887
寶蓮宮,中路一支吧生园华光宝殿,313092.44373706
寶蓮宮,中路张圣宫,312653.97486617
寶蓮宮,中路中川宫,312153.424625043
寶蓮宮,竹林观音庙,311031.439737688
寶蓮宮,紫林坛,317435.422114158
寶蓮宮,宗孔堂,312107.68911169
寶蓮宮,士拉央峇鲁忠义庙,305799.023689351
寶蓮宮,士拉央自在宫,306544.003928736
寶蓮宮,东禅寺,296847.040814679
寶蓮宮,联军庙,293795.712509981
寶蓮宮,罗汉宫,293310.014433032
寶蓮宮,南海观音寺,300619.606362589
寶蓮宮,仁加隆万寿宫,296847.040814679
寶蓮宮,太保凤山寺,293528.315173393
寶蓮宮,天福宫,360706.572508086
寶蓮宮,雪兰莪仁嘉隆显威灵,300619.606362589
寶蓮宮,忠义庙,293182.024694244
寶蓮宮,福圣宫,292681.416645527
寶蓮宮,清兰宫,295207.77424454
寶蓮宮,清龙宫,279374.398253926
寶蓮宮,顺平宫,278879.166771927
寶蓮宮,顺天宫,285850.738480063
寶蓮宮,雪兰莪丹绒士拔石云宫,282406.366361677
寶蓮宮,玉封忠义宫,278980.370204308
寶蓮宮,丹绒加弄協天宫,359940.915564846
寶蓮宮,六支副天福宫,360706.572508086
寶蓮宮,六支玉皇太子殿,360847.829485549
寶蓮宮,平安宫,359715.112604895
寶蓮宮,大港白鹤仙法师宫,394643.991463866
寶蓮宮,大港福顺宫,394631.642163275
寶蓮宮,大港善财童子庙,394816.581507218
寶蓮宮,大港天德堂,393971.422810421
寶蓮宮,大港仙法师公古庙,394612.894500685
寶蓮宮,大港永安宫,394085.620738847
寶蓮宮,利安庙,279543.484912245
寶蓮宮,无拉港玉皇庙,283434.007681566
寶蓮宮,丰天宫,278304.124117037
寶蓮宮,凤山寺,276535.594445173
寶蓮宮,观音亭,276493.216262211
寶蓮宮,魁镇庙,276883.216314625
寶蓮宮,三清宫,283630.496678615
寶蓮宮,师爷宫,277844.473710078
寶蓮宮,仙四师爷庙,282056.684434281
寶蓮宮,地藏庵,578205.699667343
寶蓮宮,广德宫,573795.595445099
寶蓮宮,靈應社,578676.212295283
寶蓮宮,天福宫,579435.688363747
寶蓮宮,鳳山寺,579864.151514123
寶蓮宮,慈濟宫,580027.470358482
寶蓮宮,海珠嶼大伯公廟,586281.986917866
寶蓮宮,胡靖古廟,580610.152211109
寶蓮宮,清觀寺,583355.095558143
寶蓮宮,邱氏宗祠龍山堂,580068.719690635
寶蓮宮,伍氏家廟,580185.991992463
寶蓮宮,青雲巖（槟城蛇庙）,575386.008301089
寶蓮宮,觀音寺,580012.238496395
寶蓮宮,寶譽堂,582749.115880338
寶蓮宮,城隍廟,580494.377891955
寶蓮宮,大伯公福德祠,580196.270250027
寶蓮宮,大圓佛堂,581369.523732041
寶蓮宮,福壽宫,583068.226999568
寶蓮宮,广福宫(廣福宮/觀音亭),580298.484635305
寶蓮宮,開山王廟,579637.809345267
寶蓮宮,劉關張趙廟,580115.441192312
寶蓮宮,六桂堂,581772.305979199
寶蓮宮,魯班古廟,580495.750344277
寶蓮宮,清龍宫,579604.61674395
寶蓮宮,水美宫,584374.330240575
寶蓮宮,極樂寺,583501.209064652
寶蓮宮,天公壇,584033.148036139
寶蓮宮,伯公廟,566902.196448394
寶蓮宮,福德祠,549288.952978125
寶蓮宮,雷方邝宗祠溯源堂,580593.682898872
寶蓮宮,梁氏家庙,581736.905356347
寶蓮宮,聖古庙,532145.294304967
寶蓮宮,昭惠廟,483822.84891668
寶蓮宮,金寶古廟,429221.130557678
寶蓮宮,鳳山寺,503761.857194601
寶蓮宮,檺林宮,503801.965639975
寶蓮宮, 绥靖伯庙,505813.554222998
寶蓮宮,垻羅（大伯公）古廟,457622.018339475
寶蓮宮,水月宫（观音庙）,458063.355811062
寶蓮宮,大覺華寺,291050.505061872
寶蓮宮,登彼岸,295643.349646664
寶蓮宮,七寶禪寺 [慈雲山],293587.271740788
寶蓮宮,千佛寺,294250.820443089
寶蓮宮,譚公仙聖廟,303427.380199001
寶蓮宮,天后宮,295355.739227213
寶蓮宮,仙四師爺宮,296240.669835003
寶蓮宮,中马六桂堂,294656.411052119
寶蓮宮,勇全殿,186094.479620292
寶蓮宮,保安宫,187271.475228343
寶蓮宮,寶山亭,186599.28540111
寶蓮宮,大伯公祠,187399.19222625
寶蓮宮,觀音堂,187773.761402313
寶蓮宮,廣福宫,187683.099400538
寶蓮宮,湖海殿,187287.412548033
寶蓮宮,華德宫,187728.640628575
寶蓮宮,青雲亭,187601.526352372
寶蓮宮,三寶山,186599.28540111
寶蓮宮,三多廟,187399.19222625
寶蓮宮,天德宫,187658.106558175
寶蓮宮,玉虚宫,191144.42698908
寶蓮宮,千古廟 [仙四师爷],245554.432514663
寶蓮宮,譚公仙聖廟,246769.995878125
寶蓮宮,天师爺宮,247846.827430867
寶蓮宮,紫竹（竺）亭,248670.298032841
寶蓮宮,三聖宫,221284.004662766
寶蓮宮,福顺廟,107188.197183812
寶蓮宮,天后宫,34062.700223397
寶蓮宮,慈光亭,155049.892076949
寶蓮宮,靈福宫,98389.959776283
寶蓮宮,天后宫,266892.830194788
寶蓮宮,觀音堂,332526.412048207
寶蓮宮,廣福廟,264910.709001371
寶蓮宮,天后宫,295355.739227213
寶蓮宮,古城堂,306704.205384568
寶蓮宮,廣福廟,307894.806711368
寶蓮宮,慶興廟,663147.18809357
寶蓮宮,廣福宫,560616.590828466
寶蓮宮,廣福宫,637153.187590613
寶蓮宮,聖春宮 [赤脚妈祖庙],525212.894740397
寶蓮宮,鎭興宮 [吉蘭丹唐人坡],545064.251300411
寶蓮宮,永平天保宮 (68尺濟公),98843.5199394232
寶蓮宮,永平天靈宮,99432.7408105749
寶蓮宮,永平天後宮-又稱媽祖廟,99794.1673382089
寶蓮宮,正福德宮,99041.5648050757
寶蓮宮,佛教圓滿蕯迦中心,99141.1322016513
寶蓮宮,永平德教會紫安閣,97584.3609072356
寶蓮宮,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,14898.3378898957
寶蓮宮,武天宫,14704.3985430075
寶蓮宮,弥陀之家东林寺,11691.4467270987
寶蓮宮,圆观堂,14148.3365782077
寶蓮宮,金刚寺,13662.0213626849
寶蓮宮,柔佛州永平趙子龍廟,97584.3609072356
寶蓮宮,永平佛教會,99435.8193215672
寶蓮宮,善意堂 SHUNG HEE TO TEMPLE,118662.582116369
寶蓮宮,法南宮,118124.834117465
寶蓮宮,三合港老港腳洪仙宮 Chaah Lao Gang Jiao Hong Xian Gong,119055.177801434
寶蓮宮,慈善堂,99340.8010332808
寶蓮宮,璧山宮 / 水尾聖娘,158559.036005055
寶蓮宮,華人廟宇,158530.74975189
寶蓮宮,雲峰宮 Yun Feng Gong,161974.647908972
寶蓮宮,利民達八城殿,161520.47716218
寶蓮宮,南海廟,162098.464369062
寶蓮宮,青龍亭,161949.270925477
寶蓮宮,昔加末余文牙華光宮,156763.264756434
寶蓮宮,青雲岩,156722.63962888
寶蓮宮,"1.	(聖王廟)Sheng Wang Temple",156764.521162245
寶蓮宮,昔加末大悲水九皇大帝,158161.519761557
寶蓮宮,慈雲寺 （ 十八娘娘觀音廟）,158325.101326921
寶蓮宮,神威鎮廟,161947.15068149
寶蓮宮,排海廟,152897.69528271
寶蓮宮,青雲岩廟,156764.521162245
寶蓮宮,(聖王廟) Sheng Wang Temple,156764.521162245
寶蓮宮,揚福宮,132726.692403905
寶蓮宮,善德壇行善社,10454.7297418241
寶蓮宮,得教會濟賢善社,10201.8193499957
寶蓮宮,城隍殿 Sin Ong Tien,10776.156093124
寶蓮宮,濟公廟/大爺二爺府,10775.9210410175
寶蓮宮,廣福廟Kempas Banjaran,10344.3524743276
寶蓮宮,濟公廟,13886.6447922508
寶蓮宮,三神廟，天後聖母,7854.09251710199
寶蓮宮,Sam Siang Keng 三善宮,3125.59767172477
寶蓮宮,柔佛古廟,481.64030109103
寶蓮宮,淡杯天後宮,8667.90871500297
寶蓮宮,新山聖蓮宮,3377.24942652553
寶蓮宮,天后宮,3546.78874769065
寶蓮宮,善和堂,2825.70536708909
寶蓮宮,壹仟間大伯公廟,9320.04041151228
寶蓮宮,南海宮 – 40年歷史,12368.0607993477
寶蓮宮,天馬道場,98785.1376542408
寶蓮宮,普陀淨寺,101631.936177251
寶蓮宮,龍安廟,118218.21520799
寶蓮宮,林氏宗祠天後宮,102618.119279893
寶蓮宮,媽祖廟/忠義廟/ 福興宮/城隍廟,110158.988813526
寶蓮宮,建南寺 (太子爺公廟),102442.009161921
寶蓮宮,覺慧禪院,103075.14930948
寶蓮宮,修緣廟 Penganut Buddha Xiu Yuan,99489.2945103542
寶蓮宮,興義殿(五付大人)- 白馬顯神威,122947.319172266
寶蓮宮,青雲寺南海觀音廟,98060.2650852126
寶蓮宮,南山駕雲殿,98861.1607572515
寶蓮宮,觀音亭,102639.856628109
寶蓮宮,慈航堂,129632.281969364
寶蓮宮,麻坡紅橋復興宮,124717.703020186
寶蓮宮,玄天廟,17300.2591539154
寶蓮宮,邊佳蘭 / 泰山宮,43234.0059933854
寶蓮宮,觀音寺,49911.9060427363
寶蓮宮,鳳山宮,52048.6224803645
寶蓮宮,沈氏族廟,52699.0593418223
寶蓮宮,夫人媽廟,52610.773844954
寶蓮宮,寶安宮 – 四位王府廟,52605.7073316707
寶蓮宮,法主宮,52610.773844954
寶蓮宮,五灣新鳳鳳山廟,54549.3773796467
寶蓮宮,8間廟,56058.9690599073
寶蓮宮,譚公廟TamKungTemple,21063.6261833057
寶蓮宮,洪仙大帝廟,20793.1978895099
寶蓮宮,柔佛士乃濟公壇,21821.4953719423
寶蓮宮,士乃 觀音廟 Senai Guan Yin Ting,21821.4953719423
寶蓮宮,三清玉皇大帝,24070.2167497939
寶蓮宮,士乃大伯公,21814.453868824
寶蓮宮,八寶廟 大伯公,11593.686017485
寶蓮宮,蓮花宮 – 大，二，三爺伯,12077.9875712152
寶蓮宮,新山儒家慈規堂,11852.1817174106
寶蓮宮,福德正神,4023.07500460154
寶蓮宮,三鳳宮,2465.46136045532
寶蓮宮,萬佛如,4023.07500460154
寶蓮宮,列光鎮北斗宮,12805.8242573478
寶蓮宮,天賜萬天官泰國廟,15590.7202105561
寶蓮宮,山頂五鳳廟,15694.1592078511
寶蓮宮,法輪精社,15747.0736211836
寶蓮宮,星君廟,15465.7559796096
寶蓮宮,地南阿彌陀佛蓮社,16464.8818618142
寶蓮宮,地南奧林菩提佛教會,16574.0363288492
寶蓮宮,萬孚天後宮,15894.845027097
寶蓮宮,萬孚協天宮,15941.9528977914
寶蓮宮,法雨禪寺FA YI TEMPLE,17693.0281589133
寶蓮宮,柔佛雙溪地南古廟,17868.1833739748
寶蓮宮,淨業精舍 pure Karma Temple,12645.0731415772
寶蓮宮,萬仙廟,29855.2841250243
寶蓮宮,法主庙 昆崙洞,24250.4879377633
寶蓮宮,沙令古來区法灵壇洪仙大帝,24292.0252957064
寶蓮宮,五显宫 华光大帝,24005.7161827972
寶蓮宮,花菓宮 • 大聖佛祖,24219.7677897875
寶蓮宮,玉皇協天大帝,28538.8437400921
寶蓮宮,真佛宗 敬佛堂,28741.544386344
寶蓮宮,雲山宮 / 南海慈航宫,27133.5501129867
寶蓮宮,柔佛州道教協會,35738.888731502
寶蓮宮,新山噶瑪噶舉佛教會,7438.06380182355
寶蓮宮,中元天帝宮ChineseTemple,10049.7941963899
寶蓮宮,三合宮ChineseTemple,10134.7296003327
寶蓮宮,天公壇 Taoist Temple,9566.08558777031
寶蓮宮,福林园济圣宫,10225.8549555919
寶蓮宮,阿依淡大伯公Tokong Air Hitam,39443.5382190636
寶蓮宮,善才爷Nam Thien Temple,141992.375880684
寶蓮宮,仙公山,130962.694575587
寶蓮宮,巴口真人宫,138541.258933556
寶蓮宮,白凤仙师宫,139025.298524868
寶蓮宮,天安堂•准提菩萨,138913.731585186
寶蓮宮,廻龍舘,139042.281518436
寶蓮宮,白马老师公庙,138708.566788747
寶蓮宮,吧口晋程廟,138611.817860974
寶蓮宮,飞来洞,139691.117265382
寶蓮宮,麻坡慧海净宗学会,145208.649861329
寶蓮宮,麻坡天亭堂白衣娘娘,145640.903339069
寶蓮宮,麻坡玉封玉龙宫,146866.042828701
寶蓮宮,麻坡新奇珍宴会所,147712.85860683
寶蓮宮,麻坡佛教净业寺,147546.762968026
寶蓮宮,修德善堂,147329.407981876
寶蓮宮,中水宫 Zhong Shui Gong,147019.630589451
寶蓮宮,金龍寺 Kim Leng Tze,149819.174279122
寶蓮宮,慈云精舍-一(真法界公行),139045.661381082
寶蓮宮,麻坡天亭堂白衣娘娘,145640.903339069
寶蓮宮,麻坡玉封玉龙宫,146866.042828701
寶蓮宮,吧口福音堂 - 吧口福音堂,139745.520841667
寶蓮宮,玉檺林宮,148719.30465737
寶蓮宮,聖姑廟,149065.513514245
寶蓮宮,天雲寺 / 永春烏鬚觀音,149863.390162629
寶蓮宮,侯爺符 / 天波楊門,149863.390162629
寶蓮宮,比亞南佛寺,161883.230972078
寶蓮宮,東甲龍福堂(LongFu Temple),163611.313826859
寶蓮宮,福泉宫善财爷张公圣君庙,163590.691539538
寶蓮宮,大老爷(聖靈宫),163468.013823769
寶蓮宮,茧云宫,162788.894034066
寶蓮宮,武吉港脚天后宫,155719.796478826
寶蓮宮,實廊南海觀音廟,152177.028470513
寶蓮宮,古灵殿,148816.352703402
寶蓮宮,麻坡南海飞来观音菩萨,148185.922595233
寶蓮宮,麻坡粤东古庙,144592.968377901
寶蓮宮,麻坡天春堂,146908.85757595
寶蓮宮,Ching San Miao Temple 青山庙,149578.452299525
寶蓮宮,黄老仙师慈天宫,144592.968377901
寶蓮宮,麻坡大悲林,149089.112976343
寶蓮宮,新加望城隍庙,146775.316306718
寶蓮宮,欽巡池府王爺-大人公崎頭館,163338.715356869
寶蓮宮,天惠觀音堂,148387.925130371
寶蓮宮,保零殿,134304.652796705
寶蓮宮,巴莪南天庙,134304.652796705
寶蓮宮,麻坡巴莪老港圣明庙,136704.893531271
寶蓮宮,圣君殿,133628.508538767
寶蓮宮,巴莪南天庙,134304.652796705
寶蓮宮,飛來洞,143968.964463454
寶蓮宮,头条福寿宫老庙,144153.072121275
寶蓮宮,顺平官,144197.065537573
寶蓮宮,玄順殿,144230.033146567
